Channel,Timestamp,X,Y,Z
0,109240708,0.007,-0.003,1.021
0,109243035,0.006,-0.002,1.018
0,109245361,0.006,-0.001,1.022
2,109176459,0.005,-0.029,1.038
2,109178784,0.005,-0.029,1.037
2,109181109,0.004,-0.029,1.036
2,109183434,0.004,-0.028,1.038
2,109185758,0.005,-0.028,1.037
2,109188083,0.006,-0.03,1.038
2,109190408,0.005,-0.029,1.039
2,109192732,0.004,-0.03,1.039
2,109195057,0.005,-0.029,1.04
2,109197381,0.003,-0.027,1.04
2,109199706,0.007,-0.026,1.037
2,109202031,0.007,-0.024,1.039
2,109204355,0.007,-0.023,1.038
2,109206678,0.007,-0.023,1.037
2,109209003,0.008,-0.024,1.037
2,109211327,0.007,-0.024,1.037
2,109213651,0.007,-0.023,1.034
2,109215975,0.007,-0.021,1.039
2,109218300,0.009,-0.023,1.038
2,109220624,0.007,-0.023,1.037
2,109222949,0.006,-0.026,1.036
2,109225273,0.008,-0.025,1.038
2,109227598,0.006,-0.026,1.04
2,109229922,0.006,-0.025,1.038
2,109232247,0.008,-0.026,1.039
2,109234571,0.005,-0.026,1.039
2,109236895,0.005,-0.024,1.039
2,109239220,0.005,-0.025,1.036
2,109241544,0.005,-0.025,1.039
2,109243868,0.007,-0.025,1.041
0,109247688,0.007,-0.002,1.021
0,109250015,0.008,-0.001,1.02
0,109252341,0.005,-0.001,1.021
0,109254668,0.004,-0.001,1.022
0,109256995,0.005,0,1.023
0,109259322,0.007,-0.001,1.022
0,109261649,0.005,-0.001,1.021
0,109263975,0.005,-0.001,1.02
0,109266302,0.008,-0.001,1.022
0,109268629,0.009,0,1.021
0,109270955,0.007,0,1.02
0,109273282,0.006,0,1.02
0,109275608,0.006,0,1.023
0,109277935,0.007,0,1.021
0,109280261,0.007,0,1.024
0,109282588,0.006,0.001,1.022
0,109284915,0.007,-0.001,1.02
0,109287242,0.004,-0.001,1.021
0,109289568,0.006,-0.001,1.021
0,109291895,0.005,-0.001,1.023
0,109294221,0.004,-0.001,1.023
0,109296548,0.005,-0.001,1.021
0,109298874,0.006,-0.001,1.021
0,109301201,0.006,-0.002,1.021
0,109303528,0.008,-0.001,1.021
0,109305855,0.007,-0.001,1.019
0,109308182,0.006,0,1.023
0,109310509,0.007,-0.001,1.022
0,109312835,0.008,-0.002,1.021
0,109315162,0.008,-0.001,1.021
2,109246192,0.006,-0.023,1.039
2,109248515,0.006,-0.023,1.039
2,109250839,0.007,-0.025,1.04
2,109253163,0.004,-0.022,1.038
2,109255488,0.007,-0.023,1.04
2,109257812,0.006,-0.023,1.039
2,109260136,0.006,-0.023,1.038
2,109262460,0.008,-0.023,1.039
2,109264784,0.006,-0.024,1.04
2,109267108,0.006,-0.022,1.039
2,109269432,0.007,-0.023,1.04
2,109271756,0.006,-0.022,1.041
2,109274081,0.006,-0.022,1.039
2,109276405,0.006,-0.022,1.042
2,109278729,0.004,-0.023,1.04
2,109281054,0.005,-0.022,1.041
2,109283379,0.007,-0.022,1.039
2,109285703,0.006,-0.023,1.04
2,109288027,0.005,-0.023,1.039
2,109290352,0.006,-0.022,1.04
2,109292677,0.009,-0.023,1.036
2,109295001,0.011,-0.021,1.037
2,109297326,0.012,-0.019,1.035
2,109299650,0.011,-0.02,1.036
2,109301975,0.011,-0.021,1.033
2,109304299,0.012,-0.021,1.035
2,109306623,0.012,-0.021,1.037
2,109308948,0.014,-0.02,1.036
2,109311271,0.013,-0.02,1.036
2,109313596,0.011,-0.02,1.035
0,109317489,0.007,-0.002,1.021
0,109319816,0.007,-0.001,1.021
0,109322143,0.007,-0.001,1.018
0,109324470,0.007,-0.001,1.021
0,109326796,0.007,0,1.022
0,109329122,0.007,-0.002,1.021
0,109331449,0.007,-0.002,1.019
0,109333776,0.006,-0.001,1.021
0,109336103,0.007,-0.002,1.021
0,109338430,0.007,-0.002,1.022
0,109340757,0.006,0,1.02
0,109343083,0.007,-0.001,1.02
0,109345410,0.006,-0.002,1.021
0,109347736,0.006,0,1.02
0,109350063,0.007,0,1.019
0,109352390,0.007,-0.001,1.02
0,109354716,0.005,-0.001,1.021
0,109357043,0.007,-0.001,1.021
0,109359370,0.007,-0.001,1.021
0,109361697,0.005,-0.001,1.022
0,109364024,0.007,-0.001,1.022
0,109366350,0.007,-0.001,1.022
0,109368677,0.006,-0.002,1.022
0,109371004,0.006,0,1.022
0,109373331,0.005,-0.002,1.02
0,109375658,0.005,-0.001,1.021
0,109377986,0.005,-0.001,1.022
0,109380313,0.005,0,1.023
0,109382639,0.007,-0.001,1.022
0,109384966,0.005,-0.001,1.022
2,109315920,0.011,-0.021,1.038
2,109318244,0.01,-0.021,1.036
2,109320569,0.014,-0.022,1.035
2,109322893,0.012,-0.021,1.034
2,109325218,0.013,-0.021,1.035
2,109327542,0.013,-0.022,1.034
2,109329867,0.011,-0.021,1.035
2,109332191,0.013,-0.021,1.038
2,109334516,0.012,-0.021,1.039
2,109336840,0.013,-0.021,1.036
2,109339164,0.011,-0.02,1.035
2,109341488,0.014,-0.019,1.036
2,109343812,0.012,-0.022,1.035
2,109346137,0.011,-0.022,1.034
2,109348462,0.011,-0.021,1.036
2,109350786,0.012,-0.02,1.035
2,109353111,0.012,-0.021,1.036
2,109355435,0.011,-0.022,1.036
2,109357759,0.012,-0.021,1.037
2,109360084,0.01,-0.021,1.038
2,109362408,0.012,-0.021,1.037
2,109364733,0.01,-0.021,1.036
2,109367057,0.01,-0.02,1.037
2,109369381,0.01,-0.021,1.039
2,109371706,0.008,-0.02,1.038
2,109374030,0.009,-0.022,1.038
2,109376354,0.012,-0.019,1.038
2,109378679,0.011,-0.021,1.037
2,109381004,0.008,-0.021,1.036
2,109383328,0.009,-0.021,1.036
0,109387293,0.006,0,1.021
0,109389620,0.005,-0.001,1.021
0,109391947,0.006,-0.002,1.021
0,109394274,0.004,-0.001,1.021
0,109396601,0.005,-0.002,1.02
0,109398927,0.006,-0.002,1.021
0,109401254,0.006,-0.001,1.02
0,109403581,0.007,-0.002,1.023
0,109405908,0.006,-0.002,1.02
0,109408234,0.009,-0.002,1.021
0,109410561,0.008,-0.002,1.021
0,109412888,0.007,-0.002,1.02
0,109415215,0.008,-0.003,1.021
0,109417541,0.007,-0.002,1.02
0,109419868,0.007,-0.001,1.021
0,109422194,0.006,-0.002,1.022
0,109424521,0.006,0,1.023
0,109426848,0.006,0,1.021
0,109429175,0.007,-0.001,1.02
0,109431501,0.005,-0.001,1.022
0,109433828,0.007,-0.001,1.02
0,109436154,0.007,0,1.02
0,109438481,0.008,0,1.021
0,109440808,0.006,-0.001,1.019
0,109443135,0.005,-0.001,1.022
0,109445461,0.006,-0.002,1.02
0,109447787,0.006,-0.001,1.021
0,109450114,0.005,-0.001,1.021
0,109452441,0.007,0,1.02
0,109454768,0.006,0,1.021
2,109385652,0.01,-0.021,1.039
2,109387976,0.009,-0.02,1.038
2,109390300,0.009,-0.022,1.038
2,109392625,0.011,-0.022,1.038
2,109394950,0.01,-0.023,1.037
2,109397275,0.012,-0.021,1.038
2,109399599,0.01,-0.022,1.038
2,109401924,0.01,-0.023,1.037
2,109404248,0.01,-0.023,1.038
2,109406572,0.008,-0.023,1.035
2,109408897,0.01,-0.022,1.037
2,109411222,0.011,-0.024,1.037
2,109413546,0.01,-0.024,1.035
2,109415871,0.011,-0.023,1.036
2,109418196,0.011,-0.024,1.038
2,109420520,0.011,-0.022,1.038
2,109422845,0.01,-0.025,1.038
2,109425170,0.011,-0.024,1.038
2,109427495,0.01,-0.023,1.036
2,109429820,0.01,-0.023,1.035
2,109432144,0.011,-0.022,1.036
2,109434469,0.01,-0.023,1.037
2,109436793,0.009,-0.022,1.036
2,109439119,0.01,-0.022,1.037
2,109441444,0.012,-0.021,1.038
2,109443769,0.008,-0.023,1.038
2,109446093,0.008,-0.023,1.04
2,109448418,0.007,-0.023,1.041
2,109450743,0.008,-0.024,1.04
2,109453068,0.007,-0.024,1.041
0,109457095,0.004,-0.001,1.024
0,109459422,0.005,-0.001,1.022
0,109461748,0.005,-0.002,1.021
0,109464075,0.006,-0.002,1.024
0,109466402,0.007,-0.002,1.021
0,109468729,0.005,-0.001,1.023
0,109471056,0.005,-0.002,1.019
0,109473383,0.006,-0.002,1.021
0,109475710,0.007,-0.002,1.021
0,109478037,0.006,-0.001,1.021
0,109480364,0.006,-0.002,1.021
0,109482691,0.005,-0.001,1.021
0,109485018,0.007,-0.001,1.021
0,109487344,0.007,-0.001,1.021
0,109489671,0.006,-0.001,1.022
0,109491997,0.009,0,1.02
0,109494324,0.008,-0.001,1.018
0,109496651,0.007,-0.002,1.022
0,109498978,0.007,-0.001,1.022
0,109501305,0.008,-0.001,1.023
0,109503632,0.007,-0.001,1.02
0,109505959,0.008,-0.002,1.021
0,109508286,0.006,-0.001,1.021
0,109510613,0.009,-0.001,1.021
0,109512940,0.005,-0.002,1.021
0,109515266,0.007,-0.001,1.021
0,109517593,0.008,-0.001,1.023
0,109519921,0.008,-0.002,1.019
0,109522247,0.006,-0.002,1.021
0,109524574,0.007,-0.002,1.021
2,109455393,0.009,-0.023,1.039
2,109457717,0.009,-0.022,1.042
2,109460042,0.008,-0.023,1.04
2,109462366,0.009,-0.024,1.04
2,109464691,0.01,-0.023,1.04
2,109467015,0.007,-0.023,1.04
2,109469340,0.009,-0.023,1.039
2,109471665,0.01,-0.023,1.039
2,109473989,0.009,-0.024,1.039
2,109476314,0.007,-0.024,1.038
2,109478638,0.008,-0.023,1.04
2,109480963,0.01,-0.023,1.04
2,109483287,0.006,-0.023,1.041
2,109485612,0.01,-0.023,1.04
2,109487937,0.008,-0.023,1.039
2,109490261,0.009,-0.024,1.039
2,109492586,0.008,-0.022,1.04
2,109494911,0.009,-0.023,1.042
2,109497236,0.009,-0.023,1.042
2,109499560,0.008,-0.025,1.042
2,109501885,0.009,-0.023,1.042
2,109504209,0.009,-0.023,1.04
2,109506534,0.008,-0.024,1.041
2,109508859,0.006,-0.024,1.041
2,109511183,0.006,-0.024,1.041
2,109513508,0.007,-0.025,1.04
2,109515833,0.007,-0.025,1.043
2,109518157,0.005,-0.024,1.041
2,109520482,0.007,-0.023,1.041
2,109522806,0.006,-0.025,1.04
0,109526901,0.008,-0.001,1.02
0,109529228,0.005,-0.001,1.022
0,109531555,0.005,-0.001,1.022
0,109533882,0.006,-0.001,1.022
0,109536209,0.005,-0.001,1.027
0,109538535,0.006,-0.001,1.025
0,109540862,0.005,-0.001,1.031
0,109543188,0.005,-0.001,1.027
0,109545515,0.01,-0.001,1.016
0,109547841,0.008,-0.001,1.018
0,109550168,0.013,-0.002,1.003
0,109552495,0.01,0,1.019
0,109554821,0.008,0,1.02
0,109557148,0.008,0,1.021
0,109559474,0.009,-0.001,1.021
0,109561801,0.01,-0.001,1.023
0,109564127,0.075,0.008,1.028
0,109566454,0.126,-0.035,1.027
0,109568781,-0.067,0.011,1.018
0,109571108,0.002,-0.005,1.016
0,109573434,0.001,-0.001,1.02
0,109575761,0.002,-0.001,1.018
0,109578088,0.009,-0.002,1.017
0,109580414,-0.002,0.001,1.02
0,109582740,0.005,-0.001,1.02
0,109585067,0.001,0.002,1.02
0,109587394,-0.008,-0.002,1.02
0,109589721,-0.003,-0.006,1.02
0,109592047,0,-0.005,1.022
0,109594373,0.002,-0.004,1.02
2,109525131,0.007,-0.024,1.041
2,109527455,0.009,-0.023,1.041
2,109529780,0.008,-0.023,1.041
2,109532104,0.007,-0.024,1.041
2,109534428,0.007,-0.024,1.042
2,109536753,0.005,-0.023,1.042
2,109539077,0.006,-0.024,1.042
2,109541402,0.007,-0.023,1.042
2,109543726,0.004,-0.024,1.041
2,109546050,0.005,-0.024,1.043
2,109548375,0.005,-0.025,1.042
2,109550699,0.005,-0.022,1.045
2,109553024,0.005,-0.023,1.042
2,109555348,0.007,-0.023,1.044
2,109557672,0.004,-0.023,1.046
2,109559996,0.006,-0.023,1.043
2,109562321,0.006,-0.025,1.041
2,109564646,0.005,-0.02,1.046
2,109566970,0.005,-0.026,1.04
2,109569295,0.006,-0.025,1.041
2,109571619,0.006,-0.024,1.042
2,109573944,0.007,-0.024,1.042
2,109576268,0.005,-0.026,1.041
2,109578594,0.007,-0.023,1.042
2,109580918,0.005,-0.025,1.043
2,109583243,0.006,-0.026,1.04
2,109585568,0.007,-0.024,1.044
2,109587892,0.006,-0.024,1.043
2,109590217,0.004,-0.025,1.045
2,109592542,0.004,-0.025,1.045
0,109596700,0.003,-0.004,1.019
0,109599027,0.006,-0.003,1.019
0,109601353,0.008,-0.002,1.02
0,109603680,0.009,-0.002,1.02
0,109606007,0.008,-0.003,1.02
0,109608333,0.009,-0.002,1.019
0,109610659,0.009,-0.003,1.019
0,109612986,0.009,-0.001,1.019
0,109615312,0.009,-0.003,1.019
0,109617639,0.009,-0.002,1.02
0,109619966,0.009,-0.002,1.02
0,109622292,0.008,-0.001,1.02
0,109624619,0.008,-0.001,1.019
0,109626945,0.008,-0.001,1.019
0,109629271,0.007,-0.001,1.02
0,109631598,0.009,-0.001,1.019
0,109633924,0.009,-0.002,1.02
0,109636251,0.009,-0.002,1.02
0,109638577,0.008,-0.002,1.02
0,109640903,0.01,-0.003,1.02
0,109643229,0.009,-0.002,1.02
0,109645556,0.01,-0.002,1.02
0,109647882,0.009,-0.001,1.022
0,109650209,0.01,-0.002,1.02
0,109652535,0.01,-0.001,1.017
0,109654862,0.009,-0.004,1.021
0,109657189,0.009,-0.003,1.021
0,109659515,0.009,-0.002,1.02
0,109661842,0.008,-0.002,1.019
0,109664168,0.01,-0.003,1.019
2,109594866,0.006,-0.025,1.043
2,109597191,0.004,-0.026,1.043
2,109599516,0.005,-0.024,1.044
2,109601840,0.005,-0.026,1.044
2,109604165,0.005,-0.025,1.044
2,109606490,0.003,-0.024,1.044
2,109608814,0.003,-0.025,1.043
2,109611138,0.003,-0.025,1.043
2,109613463,0.005,-0.024,1.044
2,109615788,0.007,-0.026,1.043
2,109618111,0.005,-0.025,1.044
2,109620436,0.005,-0.025,1.045
2,109622760,0.005,-0.024,1.043
2,109625084,0.005,-0.023,1.043
2,109627409,0.004,-0.024,1.044
2,109629733,0.004,-0.023,1.043
2,109632058,0.003,-0.024,1.041
2,109634382,0.005,-0.024,1.046
2,109636707,0.004,-0.025,1.043
2,109639031,0.005,-0.025,1.044
2,109641356,0.004,-0.023,1.045
2,109643680,0.005,-0.025,1.042
2,109646004,0.006,-0.025,1.044
2,109648329,0.004,-0.024,1.046
2,109650653,0.003,-0.024,1.046
2,109652978,0.006,-0.024,1.044
2,109655302,0.005,-0.025,1.047
2,109657627,0.005,-0.024,1.045
2,109659951,0.007,-0.024,1.046
2,109662275,0.006,-0.025,1.046
0,109666495,0.008,-0.002,1.019
0,109668822,0.011,-0.002,1.019
0,109671148,0.01,-0.001,1.02
0,109673475,0.009,-0.001,1.019
0,109675802,0.01,-0.002,1.021
0,109678128,0.009,-0.002,1.021
0,109680455,0.01,-0.002,1.02
0,109682781,0.008,-0.002,1.022
0,109685108,0.009,-0.001,1.021
0,109687435,0.009,-0.001,1.02
0,109689761,0.008,-0.003,1.02
0,109692088,0.008,-0.002,1.022
0,109694414,0.008,-0.002,1.021
0,109696740,0.007,-0.002,1.021
0,109699066,0.008,-0.003,1.02
0,109701393,0.008,-0.002,1.02
0,109703720,0.008,-0.001,1.019
0,109706047,0.009,-0.002,1.019
0,109708373,0.009,-0.001,1.02
0,109710699,0.009,-0.002,1.02
0,109713025,0.01,-0.002,1.021
0,109715352,0.009,-0.002,1.018
0,109717678,0.01,-0.002,1.022
0,109720005,0.01,-0.003,1.022
0,109722332,0.01,-0.003,1.021
0,109724658,0.009,-0.003,1.021
0,109726985,0.008,-0.002,1.02
0,109729312,0.008,-0.003,1.02
0,109731638,0.009,-0.003,1.019
0,109733964,0.009,-0.003,1.019
2,109664600,0.005,-0.025,1.045
2,109666924,0.005,-0.024,1.044
2,109669249,0.005,-0.026,1.045
2,109671574,0.005,-0.024,1.043
2,109673899,0.006,-0.025,1.042
2,109676223,0.005,-0.024,1.045
2,109678547,0.004,-0.024,1.047
2,109680871,0.003,-0.025,1.046
2,109683196,0.004,-0.023,1.048
2,109685520,0.006,-0.023,1.047
2,109687845,0.006,-0.025,1.046
2,109690169,0.006,-0.025,1.046
2,109692494,0.005,-0.025,1.047
2,109694818,0.003,-0.025,1.047
2,109697143,0.005,-0.025,1.047
2,109699467,0.003,-0.025,1.048
2,109701791,0.004,-0.024,1.048
2,109704116,0.005,-0.025,1.047
2,109706441,0.005,-0.024,1.047
2,109708766,0.004,-0.024,1.046
2,109711091,0.004,-0.024,1.047
2,109713415,0.002,-0.024,1.047
2,109715740,0.005,-0.024,1.046
2,109718065,0.006,-0.022,1.048
2,109720389,0.005,-0.023,1.048
2,109722713,0.005,-0.024,1.049
2,109725038,0.004,-0.024,1.046
2,109727363,0.006,-0.025,1.047
2,109729687,0.006,-0.024,1.047
2,109732012,0.004,-0.025,1.046
0,109736291,0.008,-0.003,1.02
0,109738618,0.009,-0.003,1.019
0,109740945,0.008,-0.002,1.021
0,109743272,0.008,-0.002,1.022
0,109745598,0.009,-0.001,1.02
0,109747925,0.007,-0.003,1.022
0,109750252,0.009,-0.002,1.02
0,109752578,0.01,-0.002,1.02
0,109754905,0.008,-0.002,1.021
0,109757232,0.008,-0.003,1.021
0,109759559,0.01,-0.003,1.02
0,109761886,0.01,-0.003,1.021
0,109764212,0.009,-0.004,1.02
0,109766539,0.008,-0.003,1.02
0,109768866,0.01,-0.002,1.021
0,109771192,0.008,-0.002,1.02
0,109773519,0.011,-0.002,1.021
0,109775846,0.009,-0.002,1.021
0,109778172,0.008,-0.003,1.02
0,109780499,0.009,-0.002,1.022
0,109782825,0.008,-0.002,1.02
0,109785152,0.01,-0.003,1.021
0,109787478,0.01,-0.002,1.022
0,109789805,0.01,-0.002,1.02
0,109792132,0.01,-0.003,1.021
0,109794458,0.01,-0.003,1.022
0,109796785,0.009,-0.003,1.018
0,109799111,0.009,-0.002,1.018
0,109801438,0.009,-0.002,1.02
0,109803764,0.009,-0.002,1.018
2,109734336,0.004,-0.024,1.045
2,109736661,0.004,-0.024,1.047
2,109738986,0.004,-0.023,1.047
2,109741310,0.004,-0.024,1.047
2,109743635,0.004,-0.024,1.047
2,109745959,0.004,-0.024,1.044
2,109748283,0.005,-0.024,1.043
2,109750608,0.006,-0.023,1.046
2,109752932,0.005,-0.023,1.047
2,109755256,0.005,-0.023,1.047
2,109757581,0.004,-0.023,1.048
2,109759905,0.005,-0.024,1.047
2,109762230,0.005,-0.023,1.05
2,109764554,0.005,-0.021,1.047
2,109766878,0.005,-0.023,1.048
2,109769202,0.006,-0.022,1.048
2,109771526,0.005,-0.023,1.044
2,109773851,0.004,-0.022,1.047
2,109776175,0.006,-0.023,1.046
2,109778499,0.004,-0.023,1.048
2,109780823,0.005,-0.022,1.048
2,109783147,0.005,-0.022,1.048
2,109785472,0.005,-0.024,1.048
2,109787796,0.004,-0.023,1.047
2,109790121,0.006,-0.022,1.049
2,109792445,0.002,-0.021,1.047
2,109794770,0.004,-0.02,1.048
2,109797094,0.003,-0.021,1.048
2,109799418,0.004,-0.021,1.049
2,109801742,0.003,-0.023,1.046
0,109806090,0.007,-0.002,1.021
0,109808416,0.01,-0.002,1.021
0,109810743,0.008,-0.002,1.021
0,109813070,0.009,-0.001,1.021
0,109815396,0.011,-0.002,1.021
0,109817722,0.01,-0.003,1.021
0,109820049,0.008,-0.002,1.02
0,109822376,0.008,-0.002,1.017
0,109824703,0.011,-0.004,1.018
0,109827029,0.01,-0.001,1.02
0,109829356,0.009,-0.002,1.02
0,109831683,0.008,-0.003,1.02
0,109834009,0.011,-0.003,1.02
0,109836336,0.008,-0.002,1.022
0,109838663,0.009,-0.003,1.02
0,109840989,0.009,-0.001,1.021
0,109843316,0.009,-0.001,1.021
0,109845643,0.001,0.008,1.032
0,109847969,0.307,0.17,-1.463
0,109850297,-0.026,0.397,2.355
0,109852623,-0.339,-0.5,2.863
0,109854950,0.183,-0.025,0.337
0,109857276,-0.032,-0.027,1.915
0,109859602,0.021,-0.018,1.388
0,109861928,0.063,-0.039,0.327
0,109864255,-0.005,0.057,1.291
0,109866581,-0.088,-0.049,1.675
0,109868908,0.071,-0.028,0.497
0,109871234,0.036,0.028,0.695
0,109873561,-0.025,-0.073,0.888
2,109804067,0.005,-0.021,1.046
2,109806391,0.005,-0.021,1.05
2,109808715,0.005,-0.022,1.05
2,109811040,0.006,-0.021,1.05
2,109813363,0.005,-0.02,1.048
2,109815688,0.005,-0.021,1.048
2,109818012,0.007,-0.022,1.047
2,109820337,0.003,-0.021,1.048
2,109822661,0.003,-0.021,1.046
2,109824985,0.006,-0.022,1.048
2,109827309,0.005,-0.022,1.048
2,109829633,0.005,-0.023,1.046
2,109831957,0.004,-0.022,1.047
2,109834281,0.006,-0.022,1.048
2,109836605,0.006,-0.023,1.051
2,109838929,0.005,-0.02,1.05
2,109841254,0.005,-0.02,1.049
2,109843578,0.005,-0.022,1.05
2,109845902,0.022,-0.053,1.041
2,109848226,0.157,0.125,-1.625
2,109850551,-0.188,-0.085,2.648
2,109852875,-0.078,-0.075,2.648
2,109855200,0.16,0.031,0.332
2,109857524,-0.001,-0.053,2.07
2,109859848,0.002,-0.036,1.3
2,109862172,0.057,-0.043,0.258
2,109864496,-0.032,0.013,1.559
2,109866820,-0.056,-0.086,1.503
2,109869145,0.049,-0.015,0.543
2,109871469,0.028,-0.001,0.796
0,109875888,0.041,-0.023,0.34
0,109878214,0.005,-0.002,0.903
0,109880541,0.01,-0.018,1.076
0,109882868,-0.004,-0.036,1.27
0,109885195,0.008,-0.009,1.204
0,109887521,0.003,-0.024,1.045
0,109889848,0.005,-0.003,1.162
0,109892175,-0.002,0.011,1.21
0,109894501,0.002,0.007,1.274
0,109896828,-0.007,0.024,1.222
0,109899155,-0.022,0.04,1.082
0,109901482,-0.002,0.057,0.711
0,109903808,-0.027,0.076,0.653
0,109906135,-0.023,0.064,0.733
0,109908461,-0.018,0.053,0.852
0,109910788,-0.024,0.053,1.098
0,109913114,-0.005,0.021,1.138
0,109915440,0.006,0.015,1.113
0,109917767,0.027,-0.005,1.131
0,109920094,0.033,-0.02,1.18
0,109922421,0.035,-0.028,1.254
0,109924747,0.03,-0.035,1.198
0,109927073,0.029,-0.026,1.039
0,109929399,0.033,-0.029,0.851
0,109931726,0.023,-0.021,0.766
0,109934053,0.021,-0.026,0.801
0,109936380,0.009,-0.028,0.922
0,109938706,0.008,-0.032,0.977
0,109941033,0.015,-0.04,0.989
0,109943360,0.019,-0.034,0.966
2,109873794,-0.006,-0.083,0.838
2,109876117,0.04,-0.036,0.414
2,109878442,-0.001,-0.028,0.984
2,109880766,0.009,-0.042,1.088
2,109883090,0,-0.055,1.3
2,109885415,0.003,-0.032,1.228
2,109887740,0.001,-0.043,1.071
2,109890064,-0.001,-0.012,1.188
2,109892389,-0.01,-0.01,1.251
2,109894713,-0.006,-0.01,1.294
2,109897037,-0.022,0.005,1.265
2,109899361,-0.036,0.013,1.069
2,109901685,-0.023,0.031,0.728
2,109904009,-0.05,0.044,0.694
2,109906334,-0.044,0.031,0.775
2,109908657,-0.037,0.022,0.897
2,109910981,-0.04,0.019,1.134
2,109913305,-0.015,-0.002,1.147
2,109915630,-0.002,-0.006,1.143
2,109917954,0.022,-0.021,1.164
2,109920278,0.028,-0.032,1.225
2,109922603,0.031,-0.042,1.281
2,109924928,0.028,-0.047,1.222
2,109927252,0.027,-0.035,1.059
2,109929576,0.035,-0.041,0.87
2,109931901,0.021,-0.035,0.798
2,109934225,0.023,-0.043,0.84
2,109936550,0.01,-0.047,0.958
2,109938874,0.012,-0.049,1.004
2,109941198,0.02,-0.058,1.015
0,109945686,0.024,-0.044,1.03
0,109948013,0.022,-0.036,1.109
0,109950340,0.023,-0.035,1.187
0,109952667,0.03,-0.024,1.142
0,109954993,0.022,-0.013,1.101
0,109957319,0.032,-0.006,0.967
0,109959646,0.019,0.006,0.941
0,109961973,0.021,0.011,0.933
0,109964299,0.008,0.021,0.958
0,109966625,0.008,0.026,0.943
0,109968951,0.005,0.029,0.938
0,109971278,0.003,0.032,0.951
0,109973605,0.006,0.03,0.986
0,109975931,-0.001,0.026,1.079
0,109978258,0.006,0.02,1.117
0,109980584,0.001,0.017,1.166
0,109982911,0.002,0.011,1.131
0,109985237,0.005,0.006,1.08
0,109987564,-0.002,0.008,1.041
0,109989891,-0.001,0.005,0.996
0,109992218,-0.011,0.005,0.989
0,109994544,-0.013,0.002,0.964
0,109996871,-0.016,-0.003,0.937
0,109999198,-0.016,-0.007,0.94
0,110001524,-0.008,-0.013,0.973
0,110003851,-0.009,-0.02,1.029
0,110006178,0.002,-0.026,1.077
0,110008504,0.007,-0.032,1.107
0,110010831,0.018,-0.033,1.081
0,110013157,0.024,-0.036,1.07
2,109943522,0.022,-0.052,1.001
2,109945846,0.028,-0.058,1.065
2,109948170,0.023,-0.048,1.146
2,109950494,0.024,-0.049,1.216
2,109952819,0.026,-0.037,1.168
2,109955144,0.018,-0.029,1.126
2,109957468,0.026,-0.016,0.995
2,109959793,0.009,-0.009,0.972
2,109962117,0.014,-0.002,0.966
2,109964442,-0.002,0.002,0.988
2,109966766,-0.004,0.006,0.975
2,109969091,-0.006,0.01,0.972
2,109971415,-0.015,0.01,0.982
2,109973740,-0.009,0.008,1.024
2,109976064,-0.014,0.005,1.109
2,109978389,-0.008,0.001,1.153
2,109980714,-0.009,-0.004,1.198
2,109983038,-0.007,-0.01,1.161
2,109985362,-0.004,-0.012,1.114
2,109987686,-0.011,-0.014,1.072
2,109990011,-0.01,-0.017,1.028
2,109992336,-0.021,-0.021,1.016
2,109994660,-0.022,-0.023,0.992
2,109996985,-0.023,-0.03,0.966
2,109999310,-0.022,-0.032,0.969
2,110001634,-0.012,-0.039,1.006
2,110003959,-0.01,-0.044,1.06
2,110006283,0.002,-0.048,1.106
2,110008608,0.005,-0.051,1.132
2,110010932,0.017,-0.05,1.113
0,110015484,0.026,-0.026,1.028
0,110017810,0.031,-0.022,1.013
0,110020137,0.028,-0.014,0.988
0,110022464,0.028,-0.007,0.973
0,110024790,0.025,-0.004,0.942
0,110027116,0.021,0.002,0.95
0,110029442,0.025,0.004,0.962
0,110031769,0.019,0.01,0.996
0,110034095,0.019,0.009,1.035
0,110036422,0.018,0.01,1.041
0,110038749,0.021,0.011,1.053
0,110041075,0.024,0.009,1.036
0,110043401,0.021,0.011,1.044
0,110045728,0.021,0.007,1.03
0,110048054,0.017,0.009,1.023
0,110050381,0.015,0.006,1.012
0,110052707,0.01,0.003,0.984
0,110055034,0.002,0.001,1
0,110057361,0.001,-0.002,0.979
0,110059687,-0.008,-0.004,1.015
0,110062014,-0.005,-0.006,1.012
0,110064340,-0.008,-0.008,1.031
0,110066666,-0.006,-0.014,1.043
0,110068993,-0.003,-0.016,1.035
0,110071320,-0.001,-0.017,1.058
0,110073646,0.005,-0.018,1.033
0,110075972,0.001,-0.016,1.053
0,110078299,0.006,-0.013,1.018
0,110080626,0.006,-0.011,1.016
0,110082952,0.003,-0.006,1.006
2,110013256,0.023,-0.049,1.099
2,110015581,0.025,-0.04,1.062
2,110017905,0.026,-0.037,1.046
2,110020229,0.02,-0.028,1.019
2,110022554,0.02,-0.024,1.001
2,110024878,0.02,-0.019,0.975
2,110027203,0.012,-0.013,0.98
2,110029527,0.014,-0.011,0.992
2,110031851,0.007,-0.009,1.026
2,110034175,0.01,-0.008,1.066
2,110036500,0.007,-0.004,1.073
2,110038824,0.009,-0.003,1.083
2,110041148,0.014,-0.005,1.066
2,110043472,0.01,-0.004,1.075
2,110045797,0.012,-0.008,1.06
2,110048121,0.007,-0.006,1.056
